Name,Bibcode,Type,ET,P,dPdt,Pc,BibcodeP,Solver,q,QT,i,a,Omega,f,r1p,r2p,T1,T2,M1,M2,R1,R2,L1,L2,L3,d,Age,Spots
V1695 Aql,2017JAVSO..45..140S,W,1,0.41282964,-0.149472,,,WD,0.162,PH,85.6,,2.049,0.831469,0.52483,0.246103,5500,5649,,,,,,,0,,,1
V1799 Ori,2014RAA....14.1157L,W,1,0.29030364,0.001607,,,WD,0.749,PH,89.7,2.064,3.314382,0.034793,0.382447,0.334327,4781,5000,0.8,0.6,,,,,0,,,1
V1848 Ori,2014NewA...28...23K,A,0,0.2663493,,,,WD,0.762,PH,77.02,,3.294,0.131427,0.387022,0.341714,6000,4607,,,,,,,0,,,1
V1853 Ori,2019RAA....19...56H,A,1,0.38299992,-0.016934,,,WD,0.19,PH,80.19,,2.1663,0.332844,0.500808,0.240367,6240,6237,,,,,,,0,,,0
V1918 Cyg,2016NewA...47...57G,A,1,0.4131769,,,,WD,0.278,SP,80.54,2.767,2.36394,0.305128,0.473335,0.26807,7300,6784,1.302,0.362,1.362,0.762,4.719,1.101,0,,3.791,1
V1988 Ori,2014ASPC..482..163L,W,1,0.290304,,,,WD,0.749,PH,89.7,,3.314184,0.035,0.382467,0.334332,4781,5000,,,,,,,0,,,1
V2150 Cyg,2003A&A...412..465K,A,0,0.591856,,,,WD,0.802,SP,43.39,4.8,3.318,0.226844,0.389019,0.352396,8000,7920,2.35,1.885,1.982,1.786,14.446,11.268,1,,,0
V2240 Cyg,2020NewA...7901391O,A,0,0.404160442,-0.134784,,,PHOEBE,0.111,PH,68.71,2.726,1.951,0.572892,0.539574,0.210267,6725,6185,1.497,0.167,1.601,0.637,4.729,0.535,0,,4.876,1
V2284 Cyg,2017PASP..129l4202W,W,1,0.30699175,-0.003758,2.06,,WD,0.345,PH,81.46,,2.479793,0.392306,0.461531,0.289378,5281,5568,,,,,,,0,,,0
V2357 Oph,2011MNRAS.412.1787D,A,0,0.415568,,,,WD,0.231,SP,47.05,2.641,2.261,0.322308,0.487016,0.254571,5560,5440,1.16,0.268,1.386,0.705,1.646,0.39,0,,7.2,0
V2364 Cyg,2002IBVS.5285....1N,A,1,0.5921376,,,,WD,0.306,PH,81.8,,2.39,0.469424,0.473171,0.283119,6820,6615,,,,,,,0,,,1
V2377 Oph,2011MNRAS.412.1787D,W,0,0.425406,,,,WD,0.395,SP,44.06,2.695,2.654028,0.05697,0.436293,0.284215,5418,5940,1.038,0.41,1.253,0.817,1.212,0.744,0,,4.008,0
V2612 Oph,2014AJ....148..126C,W,0,0.375307,,,,DC,0.286,SP,66.66,2.59,2.3956,0.220723,0.46804,0.266698,6250,6280,1.3,0.37,1.3,0.75,2.23,0.75,1,,3.737,1
V2741 Cyg,2019JAVSO..47...40W,A,1,0.316,,,,WD,0.236,PH,83.7,,2.25,0.469061,0.490646,0.262031,6500,6243,,,,,,,0,,,0
V2787 Ori,2019PASP..131h4203T,A,1,0.8109792,,17.3,,WD,0.12,PH,84.74,4.29,2.004794,0.181,0.526698,0.205065,6993,5393,1.44,0.17,2.45,0.96,12.93,0.71,0,,4.059,0
V2790 Ori,2019RAA....19..143K,W,1,0.2878418,0.008899,,,WD,0.341,PH,85.1,2.036,2.511255,0.209007,0.454392,0.27984,5644,5856,1.02,0.348,0.991,0.613,0.892,0.396,0,,6.168,1
V336 TrA,2018NewA...61....1K,W,0,0.2667676,,,,WD,0.716,PH,80.8,2.025,3.207736,0.156953,0.393521,0.338118,4840,5000,0.912,0.653,0.85,0.732,0.355,0.3,0,,,1
V342 UMa,2019RAA....19..147L,W,1,0.34385184,,,,WD,0.364,PH,84.2,2.53,2.58115,0.100021,0.444712,0.2799,5662,5902,1.293,0.49,1.188,0.766,1.303,0.64,0,,5.485,1
V344 Lac,2020Ap&SS.365...71L,A,0,0.39224141,,12.4,,WD,0.387,PH,70.3,2.643,2.5457,0.446783,0.455879,0.301901,6312,6201,1.16,0.45,1.31,0.88,2.512,1.057,1,,4.446,0
V345 Gem,2009AJ....138..540Y,W,1,0.2747736,0.00508,1.77,,WD,0.142,SP,73.3,,1.9894,0.999713,0.536404,0.241367,6115,6365,,,,,,,1,,,1
V351 Peg,2005NewA...10..163A,A,0,0.5932963,,,,DC,0.36,SP,63,3.868,2.5496,0.206535,0.450181,0.283992,7580,7559,1.627,0.586,1.872,1.192,9.945,3.988,0,,1.877,1
V354 UMa,2019RAA....19...99M,W,0,0.2938251,0.066528,,,WD,0.276,PH,50.1,2.05,2.394533,0.105418,0.46635,0.259337,5686,5841,1.05,0.29,1.04,0.6,1.1,0.36,0,,5.945,1
V357 Her,2002IBVS.5280....1B,W,1,0.28204111,,,,WD,0.28,PH,83.1,,2.402296,0.109553,0.465444,0.260526,4577,4800,,,,,,,0,,,0
V357 Peg,2012NewA...17..603E,A,0,0.5784511,,,,WD,0.401,SP,73.34,3.09,2.6,0.327693,0.447628,0.298732,7000,6687,0.85,0.34,1.48,0.99,4.73,1.77,0,,2.645,1
V366 Cas,2013NewA...19...27Y,W,0,0.72927177,0.047952,16.7,,WD,0.887,PH,75.46,,3.3735,0.387443,0.392492,0.372695,5860,5907,,,,,,,0,,,0
V369 Cep,2016AJ....152..129C,W,0,0.3281916,,,,WD,0.526,PH,74.71,2.25,2.873684,0.167613,0.418724,0.312827,5088,5546,0.93,0.49,1.01,0.76,0.77,0.61,0,,5.509,0
V370 Cep,2016AJ....152..129C,A,0,0.3304319,,,,WD,0.52,PH,46.62,2.32,2.914,0.00027,0.411009,0.302866,5383,5175,1.02,0.53,0.96,0.82,0.97,0.45,0,,12.989,0
V371 Cep,2011MNRAS.415.3006L,W,0,0.5898975,0.025315,,,WD,0.516,PH,56.5,3.03,2.772825,0.435145,0.434853,0.326537,4801,5024,0.72,0.37,1.43,1.09,0.975,0.68,0,1770,4.05,0
V376 And,2011NewA...16...12C,A,0,0.786748,,,,WD,0.305,SP,62.7,5.32,2.464,0.069751,0.457325,0.265235,9000,7080,2.44,0.74,2.6,1.51,40,5,0,230,1.824,1
V380 Gem,2013NewA...23...59B,W,0,0.3366088,,,,WD,0.687,PH,81.5,2.768,3.178787,0.106668,0.393822,0.331541,5890,5900,1.488,1.023,1.099,0.936,1.312,0.957,0,,,0
V384 Ser,2020MNRAS.491.6065Z,W,0,0.26872872,-0.002229,2.84,,WD,0.316,PH,70.6,2.608,2.469652,0.16612,0.458302,0.272111,4811,5108,2.5,0.79,0.85,0.798,0.348,0.389,0,,,1
V396 Mon,2011AJ....141...44L,W,1,0.39634359,-0.007404,42.4,,WD,0.392,PH,89.65,2.466,2.615583,0.188969,0.44295,0.289842,6121,6210,0.92,0.36,1.27,0.84,2.043,0.947,0,,3.066,0
V400 Lyr,2019MNRAS.487.5520L,W,1,0.25342593,-0.017798,,,WD,0.27,PH,87.94,2.54,2.356757,0.25235,0.473379,0.263692,4833,5152,2.92,0.79,,,,,0,,,1
V402 Aur,2004AcA....54..299Z,A,0,0.60349918,,,,WD,0.2,SP,52.65,3.765,2.228035,0.030596,0.48814,0.233782,6775,6700,1.638,0.327,1.997,0.915,7.544,1.515,0,,2.903,0
V404 Peg,2011AN....332..690G,A,0,0.41918335,,,,WD,0.243,SP,62.21,2.672,2.28792,0.32112,0.483358,0.258458,6340,6154,1.175,0.286,1.346,0.71,2.623,0.647,0,234,5.05,0
V407 Peg,2014Ap&SS.353..575P,A,1,0.363884,,,,PHOEBE,0.256,PH,90,4.17,2.231,0.842491,0.499505,0.285279,7300,6504,1.91,0.49,2.21,1.37,12.43,3.01,1,,2.107,1
V409 Hya,2014NewA...30..105N,A,1,0.472274,0.046742,,,WD,0.216,PH,89.8,,2.18769,0.607037,0.501244,0.260359,7000,6730,,,,,,,0,,,0
V410 Aur,2017AJ....154...99L,A,1,0.36636259,,,,WD,0.144,SP,81.9,2.439,2.057,0.319156,0.518362,0.220691,5950,5898,1.27,0.18,1.37,0.59,2.1,0.37,1,,6.404,1
V412 Her,1998MNRAS.296..100H,A,1,0.3362122,,,,LIGHT2,0.463,PH,80,,2.589474,0.77,0.46104,0.337126,5050,5000,,,,,,,0,,,0
V417 Aql,2011MNRAS.412.1787D,W,1,0.370314,-0.004752,42.4,2003A&A...400..649Q,WD,0.362,SP,82.47,2.699,2.54924,0.226446,0.450623,0.285385,6252,6381,1.41,0.51,1.304,0.829,2.327,1.02,0,,3.595,0
V434 Ori,2009PASP..121..699Y,W,1,0.80913083,0.037325,,,WD,0.253,PH,79.7,,2.214,0.914933,0.503022,0.287672,7150,7312,,,,,,,0,,,1
V440 Cas,1996Obs...116..365S,W,0,0.32568792,,,,WD,0.375,PH,76.7,,2.598,0.124623,0.443422,0.283365,5006,5347,,,,,,,0,,,1
V444 And,2015JAVSO..43....8S,A,0,0.46877942,,,,WD,0.48,PH,80.85,,2.692,0.504463,0.4438,0.324164,7300,7225,,,,,,,0,,,1
V445 Cep,2010JASS...27...69O,A,0,0.448776,,,,WD,0.167,SP,19.58,3.898,2.093,0.516568,0.514274,0.237373,9015,8460,,,,,,,0,,,0
V453 Mon,2009Ap&SS.323...75K,A,1,0.5110014,-0.019872,,,WD,0.37,PH,81.8,,2.566,0.221263,0.448746,0.286873,7000,6940,,,,,,,0,,,0
V454 Dra,2020arXiv200209149K,A,0,0.43491412,,,,WD,0.95,PH,74.67,,3.62,0.092761,0.366564,0.358015,5800,5351,,,,,,,0,,,1
V455 Dra,2020arXiv200209149K,A,0,0.37683317,,,,WD,0.99,PH,64,,3.685,0.090461,0.363052,0.361376,5500,5478,,,,,,,0,,,1
V471 Cas,2019RAA....19...14K,W,0,0.40093526,,12.8,,PHOEBE,0.635,PH,83.28,2.33,3.098,0.079071,0.3987,0.32332,5975,6035,0.645,0.41,0.992,0.808,1.123,0.777,0,754,3.863,1
V474 Cam,2018PASP..130f4201G,W,1,0.3282029,-0.081389,3.44,,WD,0.31,PH,81,2.28,2.46418,0.120228,0.458145,0.268473,5310,5416,1.14,0.35,1.01,0.68,0.728,0.357,0,,6.796,1
V479 Lac,2019RAA....19...14K,W,0,0.3457586,-0.146016,,,PHOEBE,0.796,PH,80.37,2.52,3.398885,0.025741,0.376812,0.338819,5652,5713,1.004,0.799,1.015,0.914,0.942,0.798,0,370,,0
V480 Gem,2018PASA...35....8K,W,0,0.2143932,,,,PHOEBE,0.324,PH,77.4,1.51,2.4835,0.170111,0.456782,0.273983,3838,3947,0.76,0.25,0.74,0.45,0.107,0.044,0,,,0
V483 And,2012NewA...17...93P,A,0,0.297092,,,,PHOEBE,0.794,PH,61,,3.34252,0.143414,0.38441,0.346045,5400,5400,,,,,,,0,,,1
V499 Peg,2017NewA...56...14T,W,0,0.352656818,,12.075,,Binary Maker,0.357,PH,75,,2.448571,0.640204,0.470497,0.305077,5500,6200,,,,,,,1,,,0
V502 Her,2018PASP..130d4201Z,A,1,0.36927596,0.002765,26.8,,WD,0.313,PH,79.29,,2.42,0.384262,0.468052,0.281022,6180,6143,,,,,,,0,,,0
V502 Oph,2016PASJ...68..102X,W,0,0.453392912,-0.014602,18.7,,WD,0.335,SP,76.4,3.038,2.469146,0.353245,0.461891,0.28512,5900,6140,1.37,0.46,1.51,0.94,2.49,1.13,1,86,3.045,1
V507 Lyr,2004IBVS.5547....1W,A,1,0.3669098,-0.009996,,,Binary Maker,0.24,PH,80,,2.299144,0.2,0.480125,0.252731,6800,6800,,,,,,,0,,,0
V508 Cyg,1995AJ....110..346G,W,0,0.7796587,,,,WD,0.443,PH,78.3,,2.5771,0.700832,0.45987,0.328559,5600,5688,,,,,,,0,,,0
V508 Oph,2015AJ....149...62X,A,1,0.34479141,-0.012977,24.27,,WD,0.552,PH,83.78,,2.921,0.164,0.414746,0.31658,5980,5847,,,,,,,0,,,0
V509 Cam,2019RAA....19..147L,W,1,0.35034717,,,,WD,0.392,PH,82.8,2.328,2.590231,0.30097,0.447987,0.29555,6415,6560,0.997,0.388,1.122,0.746,1.938,0.904,0,,3.301,1
V513 Her,2006IBVS.5689....1B,A,0,0.303769,,,,WD,0.84,PH,74.8,,3.436,0.10433,0.377345,0.34831,6600,6071,,,,,,,0,,,0
V523 Aur,2021NewA...8401401K,W,0,0.3304376,,,,PHOEBE,0.747,PH,86.6,2.001,3.23637,0.209422,0.393483,0.345038,5272,5700,0.563,0.421,0.849,0.746,0.498,0.527,0,,5.562,1
V523 Cas,2016NewA...44...78M,A,0,0.23369221,1e-05,80.58,,PHOEBE,0.535,PH,84.36,1.66,2.82,0.386249,0.429476,0.326822,5104,5076,0.74,0.38,0.77,0.59,0.361,0.207,0,,,1
V524 Mon,2012PASJ...64...85H,W,0,0.283616062,-1.3e-05,23.93,,WD,0.476,SP,80.47,,2.806345,0.080554,0.422319,0.300008,5308,5560,,,,,,,0,,,0
V530 And,2016JAVSO..44..108S,A,1,0.5771241,-1.52928,,,WD,0.386,PH,86.7,,2.637,0.052525,0.43794,0.282246,6750,6030,,,,,,,0,,,1
V532 Mon,2017PASJ...69...69Y,A,0,0.46698086,-0.014861,,,WD,0.19,PH,71.6,3,2.1546,0.436794,0.503799,0.244172,6650,6575,1.4,0.27,1.64,0.81,4.7,1.09,0,,3.418,0
V535 Ara,2012NewA...17..143O,A,1,0.629306,,,,WD,0.302,SP,79.88,4.203,2.4285,0.223899,0.46413,0.271018,8200,8129,1.94,0.59,2.09,1.23,18,6,0,123,1.417,0
V539 Dra,2019AJ....158..186K,W,1,0.33309437,,,,PHOEBE,0.251,PH,80.1,2.319,2.316675,0.245449,0.478437,0.257856,5440,5670,1.205,0.302,1.197,0.654,1.124,0.396,0,552,5.622,1
V542 Aur,2014RAA....14.1166S,W,0,0.42248,,,,WD,0.781,PH,62.6,3.367,3.332382,0.1188,0.384158,0.343086,6386,7018,1.61,1.26,1.37,1.23,1.75,1.42,0,,,1
V546 And,2015NewA...36..100G,W,1,0.3830195,-0.044323,24.43,,WD,0.254,SP,86.07,2.458,2.31418,0.300058,0.479581,0.260896,6240,6517,1.083,0.28,1.229,0.66,2.052,0.71,0,,3.437,0
V560 Lac,2019RAA....19...14K,W,0,0.2722467,,,,PHOEBE,0.697,PH,82.03,1.57,3.199,0.097439,0.39214,0.332145,5680,6504,0.414,0.289,0.66,0.56,0.405,0.277,0,,7.41,1
V566 Oph,2018Ap&SS.363...34S,A,1,0.40964207,3.2e-05,43.4,,PHOEBE,0.25,SP,80.4,2.86,2.299,0.337873,0.482142,0.261113,6456,6433,1.5,0.38,1.49,0.81,3.43,1.01,1,,4.146,0
V568 Peg,2015CoSka..45...28K,A,0,0.334562,,,,PHOEBE,0.494,PH,76.3,,2.786,0.265077,0.42882,0.312928,5734,5409,,,,,,,0,,,1
V574 Lyr,2019MNRAS.487.5520L,A,0,0.27312633,,12.373,,WD,0.95,PH,75.96,1.95,3.616,0.100445,0.367082,0.358535,4929,4690,0.69,0.65,,,,,0,,,1
V592 Per,2005AcA....55..389Z,W,1,0.715722,,,,WD,0.389,SP,89.6,4.522,2.526,0.544801,0.460271,0.307585,5800,6020,1.743,0.678,2.252,1.468,9.58,2.5,1,,2.066,0
V596 Peg,2019AJ....158..186K,W,1,0.283497,-0.13392,,,PHOEBE,0.287,PH,90,1.797,2.416691,0.118275,0.463804,0.262791,5471,5581,0.751,0.216,0.895,0.511,0.643,0.227,0,244,7.457,0
V599 Aur,2020AJ....160...62H,W,0,0.31653596,-0.026516,11.84,,WD,0.62,PH,60.32,2.35,3.084988,0.043196,0.398608,0.319346,5230,5530,1.07,0.66,0.99,0.8,0.66,0.54,0,,4.267,1
V604 Car,2006Ap&SS.301..195W,A,1,0.472293,,,,WD,0.22,PH,81.8,,2.229,0.377647,0.492219,0.253005,6383,6339,,,,,,,0,,,0
V608 Cas,2016NewA...43....1L,W,1,0.38040619,,,,WD,0.371,PH,80.6,1.625,2.5742,0.193853,0.44732,0.285782,5660,5669,0.95,0.35,0.78,0.5,0.563,0.233,0,,8.715,1
V619 Peg,2019AJ....158..186K,A,1,0.38871612,,,,PHOEBE,0.19,PH,82.3,3.002,2.151,0.466426,0.504699,0.245232,6428,6280,2.02,0.382,1.642,0.811,4.67,1.025,0,274,4.111,1
V646 Lac,2019AJ....158..186K,W,1,0.30081,0.148608,,,PHOEBE,0.329,PH,91.7,2.02,2.504279,0.125223,0.453615,0.273336,5567,5682,0.918,0.302,0.984,0.597,0.832,0.333,0,494,6.506,0
V649 Lyr,2012AJ....144..178L,W,1,0.292258,,7.39,,WD,0.352,PH,88.38,,2.53818,0.181216,0.450908,0.280931,4581,4830,,,,,,,0,,,1
V658 Lyr,2018NewA...62..121M,A,0,0.3302572,-0.025661,,,WD,0.179,PH,69.46,2.25,2.1243,0.482237,0.508964,0.241335,5752,5628,1.18,0.21,1.24,0.6,1.52,0.33,0,,7.33,0
V677 Cen,1993ApJ...407..237B,W,1,0.325,,,,WD,0.142,PH,87.08,,2.0483,0.348374,0.520119,0.220433,5745,5841,,,,,,,0,,,0
V692 Pup,2012BASI...40...51K,A,0,0.3399994,,,,WD,1,PH,62.11,1.598,3.627236,0.226,0.371759,0.371759,5600,5398,1.06,1.06,0.996,0.996,0.876,0.756,0,,,0
V695 Pup,2012BASI...40...51K,A,0,0.2919997,,,,WD,0.806,PH,62.6,1.541,3.201,0.499075,0.407404,0.371986,5625,5394,0.968,0.778,0.891,0.813,0.714,0.502,0,,,0
V700 Cyg,2019NewA...71...25O,W,0,0.290627831,-0.01201,12.6,,PHOEBE,0.54,PH,82.01,2.07,2.895411,0.179,0.417243,0.315656,5789,6078,0.92,0.497,0.924,0.702,0.868,0.609,0,,5.386,1
V701 Mon,2011RAA....11.1469K,W,1,0.5419,,,,WD,0.769,PH,63.12,4.318,3.230208,0.305277,0.397469,0.353914,6210,6800,2.222,1.457,1.657,1.48,2.943,2.344,0,,,0
V702 Mon,2011RAA....11.1469K,W,0,0.2263,,,,WD,0.799,PH,65.22,1.94,3.31215,0.230452,0.389514,0.352348,4630,4900,1.138,0.776,0.727,0.661,0.318,0.262,0,,,0
V703 Mon,2011RAA....11.1469K,W,0,0.2288,,,,WD,0.781,PH,80.44,1.908,3.350117,0.076294,0.381568,0.340332,4925,5000,1,0.781,0.74,0.665,0.33,0.266,0,,,0
V704 Mon,2011RAA....11.1469K,W,1,0.278,,,,WD,0.852,PH,66.53,2.246,3.336457,0.354551,0.393124,0.366604,5399,5600,1.062,0.905,0.865,0.807,0.524,0.456,0,,,0
V706 Mon,2011RAA....11.1469K,A,0,0.4865,,,,WD,0.788,PH,61.16,3.534,3.282,0.257317,0.392395,0.352889,6250,5981,1.399,1.103,1.437,1.298,2.307,1.877,0,,,0
V709 Mon,2009RAA.....9.1149S,W,0,0.3813,,,,WD,0.763,PH,72.97,,3.328626,0.058565,0.382321,0.337356,5507,5560,,,,,,,0,,,0
V710 Mon,2014NewA...31...60L,W,1,0.40519638,0.016848,,,WD,0.143,PH,79.9,2.512,2.0119,0.779396,0.530344,0.234499,6145,6294,1.14,0.16,1.46,0.66,2.729,0.614,0,2605,3.295,0
V712 Mon,2011RAA....11.1469K,A,1,0.2844,,,,WD,0.779,PH,64.12,2.167,2.977,0.917431,0.441619,0.401834,5600,5302,0.949,0.739,0.874,0.785,0.596,0.48,0,,,0
V719 Her,1996Ap&SS.243..315G,A,1,0.4009709,-0.54,,,WD,0.296,PH,87.31,,2.3725,0.463652,0.475109,0.280207,6580,6267,,,,,,,0,,,0
V728 Her,2016NewA...46...73E,W,0,0.4712889,0.016589,76,,PHOEBE,0.178,SP,69.3,3.22,2.084613,0.81,0.519042,0.252801,6600,6743,1.8,0.28,1.87,0.82,5.9,1.24,1,,2.304,1
V743 Sgr,1998AJ....115.1160S,W,1,0.276635806,,,,WD,0.319,PH,82.9,,2.4899,0.090585,0.454648,0.269462,5116,5459,,,,,,,0,,,1
V752 Cen,2019MNRAS.489.4760Z,W,1,0.37023198,0.043632,,,WD,0.299,PH,82.07,2.59,2.407463,0.297892,0.467926,0.273333,6014,6138,1.31,0.39,1.3,0.77,2,0.75,0,,3.854,1
V757 Cen,1984A&AS...58..405M,W,0,0.343169,,,,WD,0.671,SP,69.31,2.346,3.136242,0.144196,0.397983,0.331805,5927,6000,0.88,0.59,0.97,0.8,1.02,0.73,0,,3.921,0
V776 Cas,2016ApJ...817..133Z,A,0,0.44041574,,23.7,,WD,0.13,SP,55.4,2.936,1.9932,0.645645,0.532354,0.223279,7000,6920,1.55,0.2,1.71,0.73,6.93,1.17,1,,3.036,0
V781 Tau,2016Ap&SS.361...63L,W,0,0.34490986,,,,WD,0.453,SP,65.9,2.72,2.718215,0.242811,0.434289,0.304479,5575,6000,1.57,0.71,1.26,0.89,1.38,0.92,0,,3.871,1
V782 Cep,2016AJ....152..129C,W,0,0.3581278,,,,WD,0.625,PH,44.14,2.51,3.10625,0.007715,0.396015,0.317943,5370,5750,1.03,0.64,1.05,0.84,1.06,0.89,0,,3.582,1
V783 And,2021NewA...8401401K,A,0,0.2090804,,,,PHOEBE,0.708,PH,61.5,1.632,3.175,0.203142,0.397294,0.34002,4300,4050,0.779,0.552,0.695,0.599,0.148,0.086,0,,,1
V789 Her,2018PASP..130g4201L,W,1,0.3200448,,29.2,,WD,0.236,PH,78.2,2.203,2.283718,0.237671,0.482737,0.252809,5005,5470,1.13,0.27,1.15,0.62,1.48,0.43,0,,4.967,1
V796 Cep,2017RAA....17...42K,A,0,0.3929661,,,,PHOEBE,0.948,PH,70.7,,3.612,0.101991,0.367357,0.358459,6410,6403,,,,,,,0,,,1
V797 Cep,2017RAA....17...42K,A,0,0.270416,,,,PHOEBE,0.886,PH,64.7,,3.525,0.075889,0.371145,0.350971,4833,4688,,,,,,,0,,,0
V803 Aql,1993PASP..105.1441S,A,0,0.26342299,,74.6,2009NewA...14..121Z,WD,1,PH,82.91,,3.702,0.088365,0.36209,0.36209,4600,4594,,,,,,,0,,,0
V816 Cep,2019AJ....158..186K,W,1,0.311412,,,,PHOEBE,0.219,PH,83.2,2.924,2.209083,0.511068,0.496868,0.257966,5812,6147,2.83,0.622,1.576,0.836,2.54,0.895,0,288,0.512,1
V829 Her,2006NewA...12..192E,W,0,0.35815069,0.007172,12.61,,WD,0.435,SP,57.2,2.61,2.695652,0.199746,0.435349,0.298838,6194,6300,1.3,0.57,1.22,0.84,1.95,0.99,0,198,4.379,1
V839 Oph,2011MNRAS.412.1787D,W,1,0.409008,0.027994,36.7,2010JKAS...43..201H,WD,0.305,SP,80.19,2.984,2.363,0.601415,0.478945,0.289141,6381,6424,1.63,0.497,1.546,0.955,3.55,1.392,0,,2.695,0
V842 Her,2009NewA...14..321E,W,1,0.419033,0.037654,14.3,,WD,0.259,SP,78.3,2.88,2.332599,0.254273,0.476494,0.260573,5723,6020,1.45,0.38,1.47,0.81,2.08,0.77,1,177,3.714,1
V857 Her,2005AJ....130.1206Q,W,1,0.38222952,0.025056,,,WD,0.065,PH,85.43,,1.8092,0.836829,0.570619,0.182364,8300,8513,,,,,,,0,,,0
V859 Cyg,2014OAP....27...50P,A,0,0.4050066,,,,Binary Maker,0.35,PH,64.5,,2.385424,0.875,0.48303,0.316184,7100,6850,,,,,,,0,,,0
V860 Aur,2020MNRAS.491.6065Z,W,0,0.22297,,,,WD,0.294,PH,59.91,,2.452941,0.001386,0.457563,0.259792,3838,4523,,,,,,,0,,,1
V861 Her,2004A&A...417..745C,W,0,0.344824,,,,WD,0.407,PH,66.17,,2.671301,0.0809,0.435058,0.287586,5332,5680,,,,,,,0,,,0
V865 Cyg,1992PASP..104...29S,A,1,0.3653017,0.004666,,,WD,0.446,PH,84.2,,2.724,0.17271,0.432044,0.29952,5650,5537,,,,,,,0,,,1
V868 Mon,2015PASJ...67...98Z,A,1,0.637704468,0.081043,,,WD,0.373,SP,83.67,4.633,2.51732,0.459621,0.459067,0.299398,7400,6484,2.389,0.891,2.331,1.562,14.702,3.893,1,,2.761,0
V870 Ara,2007A&A...465..943S,W,1,0.399722,,,,WD,0.082,SP,70,2.59,1.849,0.984479,0.562577,0.20026,5860,6210,1.503,0.123,1.67,0.61,2.96,0.5,0,107,3.624,1
V873 Per,2015NewA...36...50K,W,1,0.2949025,-0.028598,4.04,,WD,0.399,PH,82.89,,2.651828,0.101973,0.437445,0.287198,4965,5150,,,,,,,0,,,1
V879 Aql,1998AcA....48..747K,W,1,0.27100786,,,,WD,0.508,PH,87.5,,2.853299,0.122745,0.419258,0.307412,4509,4600,,,,,,,0,,,0
V883 Her,2004IBVS.5547....1W,A,0,0.695016,0.086003,,,Binary Maker,0.876,PH,54,,3.496905,0.1,0.373648,0.351593,7110,6720,,,,,,,0,,,0
V899 Her,2002A&A...387..240O,A,0,0.4211722,,3.7,2006NewA...12...33Q,WD,0.566,SP,68.72,3.511,2.922,0.235797,0.416744,0.32281,5700,5677,2.1,1.19,1.57,1.22,2.32,1.4,1,,,0
V902 Cep,2019AJ....158..186K,W,1,0.3287002,,,,PHOEBE,0.162,PH,79.1,2.161,2.08647,0.473259,0.514871,0.233815,5890,6370,1.077,0.175,1.208,0.563,1.573,0.467,0,263,4.053,1
V902 Sgr,2002Obs...122...22S,W,1,0.29394386,,,,WD,0.132,PH,84.7,2.162,2.019,0.388693,0.525621,0.216636,6200,6256,1.4,0.17,,,,,0,,,1
V921 Her,2016AdAst2016E...7Z,A,0,0.8773763,0.024106,10.2,,WD,0.226,SP,75.4,5,2.296,0.001433,0.47799,0.241225,7700,7003,1.784,0.403,2.56,1.29,12.2,1.59,1,,3.044,0
V958 Mon,2016JAVSO..44...53M,W,1,0.29830597,,,,WD,0.444,PH,86.4,2.11,2.717333,0.186605,0.432998,0.299952,5111,5465,0.98,0.43,0.98,0.68,0.59,0.38,0,,6.677,1
V972 Her,2018Ap&SS.363...34S,W,0,0.443094,,,,PHOEBE,0.164,SP,40.07,2.49,2.139613,0.007995,0.50174,0.220092,6046,6433,0.91,0.15,1.35,0.59,2.11,0.57,0,,3.425,0
VSX J045718.3+405643,2018NewA...61...19A,A,1,0.4510641,,,,WD,0.266,PH,82.2,3.02,2.3375,0.319345,0.476883,0.265384,6027,5932,1.44,0.38,1.55,0.87,2.85,0.84,0,,4.786,0
VSX J062624.4+570907,2016RAA....16..135K,A,0,0.280628,,,,PHOEBE,0.777,PH,78.88,2.23,3.307,0.160482,0.387233,0.345293,5350,5044,1.061,0.825,0.927,0.829,0.604,0.421,0,,,1
VW Boo,2011AJ....141..147L,W,0,0.3423177,-0.012563,25.96,,WD,0.428,SP,73.81,2.382,2.694208,0.156558,0.434483,0.295389,5198,5560,1.084,0.464,1.107,0.756,0.807,0.493,0,,6.018,1
VW Cep,2018A&A...612A..91M,W,0,0.2783146,-0.015984,,,PHOEBE,0.302,SP,62.86,2.03,2.4706,0.000233,0.455423,0.26166,5050,5342,1.13,0.34,0.99,0.57,0.572,0.238,0,,9.029,1
VW LMi,2013AJ....145...80D,A,0,0.4775507,,,,DC,0.423,SP,78.1,3.43,2.595,0.504979,0.452565,0.312844,6440,6180,1.68,0.71,1.69,1.18,4.411,1.824,1,,4.319,1
VW Vul,2008IBVS.5824....1C,A,1,0.38451,,,,WD,0.195,PH,89,,2.17,0.403434,0.501087,0.244912,6100,5912,,,,,,,0,,,0
VY Cet,1985RMxAA..10..283L,W,0,0.340809,0.036519,7.07,2014arXiv1404.3124L,WD,0.48,PH,78.84,,2.836852,0.000187,0.417697,0.296559,5372,5610,,,,,,,0,,,0
VY Sex,2011MNRAS.412.1787D,W,0,0.443433,,,,WD,0.313,SP,65.53,3.004,2.446792,0.246474,0.462385,0.274786,5877,5960,1.406,0.44,1.481,0.883,2.345,0.882,0,,3.641,0
